org.jhotdraw.samples.svg.SVGProject	public void setDrawingEditor(org.jhotdraw.draw.DrawingEditor) 	newValue	B3	0/3
org.jhotdraw.xml.JavaxDOMOutput	public void addAttribute(java.lang.String, double) 	str	B1	0/3
org.jhotdraw.xml.JavaxDOMOutput	public void addAttribute(java.lang.String, float) 	str	B1	0/3
org.jhotdraw.xml.NanoXMLDOMOutput	public void addAttribute(java.lang.String, double) 	str	B1	0/3
org.jhotdraw.xml.NanoXMLDOMOutput	public void addAttribute(java.lang.String, float) 	str	B1	0/3
org.jhotdraw.xml.NanoXMLLiteDOMOutput	public void addAttribute(java.lang.String, double) 	str	B1	0/3
org.jhotdraw.xml.NanoXMLLiteDOMOutput	public void addAttribute(java.lang.String, float) 	str	B1	0/3
org.jhotdraw.geom.QuadTree2DDouble.QuadNode	public void findIntersects(java.awt.geom.Rectangle2D.Double, HashSet<T>) 	result	B3	0/3
org.jhotdraw.geom.QuadTree2DDouble.QuadNode	public void findIntersects(java.awt.geom.Rectangle2D.Double, HashSet<T>) 	result	B4	0/2
net.n3.nanoxml.XMLException	public sealed void printStackTrace(java.io.PrintStream) 	encapsulatedException	B1	0/3
net.n3.nanoxml.XMLException	public sealed void printStackTrace(java.io.PrintStream) 	encapsulatedException	B2	0/2
net.n3.nanoxml.XMLException	public sealed void printStackTrace(java.io.PrintWriter) 	encapsulatedException	B1	0/3
net.n3.nanoxml.XMLException	public sealed void printStackTrace(java.io.PrintWriter) 	encapsulatedException	B2	0/2
org.jhotdraw.app.action.ToggleToolBarAction	public sealed void putValue(java.lang.String, java.lang.Object) 	toolBar	B1	0/3
org.jhotdraw.app.action.ToggleToolBarAction	public sealed void putValue(java.lang.String, java.lang.Object) 	toolBar	B2	0/2
org.jhotdraw.draw.TextAreaFigure	private float drawParagraph(java.awt.Graphics2D, java.text.AttributedCharacterIterator, float, float, float, float[], int) 	i	B2	0/3
org.jhotdraw.draw.TextAreaFigure	private float drawParagraph(java.awt.Graphics2D, java.text.AttributedCharacterIterator, float, float, float, float[], int) 	i	B3	0/2
org.jhotdraw.geom.Bezier	public static java.awt.geom.GeneralPath fitCurve(java.awt.Polygon, double) 	d	B1	0/3
org.jhotdraw.geom.Bezier	public static java.awt.geom.GeneralPath fitCurve(java.awt.Polygon, double) 	d	B2	0/2
org.jhotdraw.geom.QuadTree2DDouble.QuadNode	public void findContains(java.awt.geom.Point2D.Double, HashSet<T>) 	result	B2	0/3
org.jhotdraw.geom.QuadTree2DDouble.QuadNode	public void findContains(java.awt.geom.Point2D.Double, HashSet<T>) 	result	B3	0/2
org.jhotdraw.geom.QuadTree2DDouble.QuadNode	public void findInside(java.awt.geom.Rectangle2D.Double, HashSet<T>) 	result	B2	0/3
org.jhotdraw.geom.QuadTree2DDouble.QuadNode	public void findInside(java.awt.geom.Rectangle2D.Double, HashSet<T>) 	result	B3	0/2
org.jhotdraw.samples.pert.figures.TaskFigure	public void updateStartTime() 	newValue	B1	0/3
org.jhotdraw.samples.pert.figures.TaskFigure	public void updateStartTime() 	newValue	B2	0/2
org.jhotdraw.xml.JavaxDOMInput	public java.lang.Object readObject(int) throws java.io.IOException	a	B18	0/3
org.jhotdraw.xml.JavaxDOMInput	public java.lang.Object readObject(int) throws java.io.IOException	a	B19	0/2
org.jhotdraw.xml.JavaxDOMInput	public java.lang.Object readObject(int) throws java.io.IOException	a	B23	0/3
org.jhotdraw.xml.JavaxDOMInput	public java.lang.Object readObject(int) throws java.io.IOException	a	B24	0/2
org.jhotdraw.xml.JavaxDOMInput	public java.lang.Object readObject(int) throws java.io.IOException	a	B28	0/3
org.jhotdraw.xml.JavaxDOMInput	public java.lang.Object readObject(int) throws java.io.IOException	a	B29	0/2
org.jhotdraw.app.DefaultMDIApplication	public void hide(org.jhotdraw.app.Project) 	f	B2	0/3
org.jhotdraw.app.DefaultOSXApplication	public void hide(org.jhotdraw.app.Project) 	f	B2	0/3
org.jhotdraw.app.action.FocusAction	public void actionPerformed(java.awt.event.ActionEvent) 	frame	B4	0/3
org.jhotdraw.draw.AbstractCompositeFigure	public void removeAllChildren() 	f	B3	0/3
org.jhotdraw.draw.LabeledLineConnectionFigure	public void removeAllChildren() 	figure	B3	0/3
org.jhotdraw.samples.svg.action.CombineAction	public sealed void groupFigures(org.jhotdraw.draw.DrawingView, org.jhotdraw.draw.CompositeFigure, Collection<org.jhotdraw.draw.Figure>) 	child	B5	0/3
org.jhotdraw.samples.svg.action.SplitAction	public sealed void groupFigures(org.jhotdraw.draw.DrawingView, org.jhotdraw.draw.CompositeFigure, Collection<org.jhotdraw.draw.Figure>) 	child	B5	0/3
org.jhotdraw.samples.svg.figures.SVGPath	protected void readPoints(org.jhotdraw.xml.DOMInput) throws java.io.IOException	child	B13	0/3
org.jhotdraw.xml.NanoXMLDOMOutput	public void writeObject(java.lang.Object) throws java.io.IOException	str	B12	0/3
org.jhotdraw.xml.NanoXMLLiteDOMOutput	public void writeObject(java.lang.Object) throws java.io.IOException	str	B12	0/3
org.jhotdraw.xml.NanoXMLDOMOutput	public void writeObject(java.lang.Object) throws java.io.IOException	str	B16	0/3
org.jhotdraw.xml.NanoXMLLiteDOMOutput	public void writeObject(java.lang.Object) throws java.io.IOException	str	B16	0/3
nanoxml.XMLElement	public double getDoubleAttribute(java.lang.String, double) 	name	B1	0/2
nanoxml.XMLElement	public int getIntAttribute(java.lang.String, int) 	name	B1	0/2
nanoxml.XMLElement	public java.lang.Object getAttribute(java.lang.String, java.lang.Object) 	name	B1	0/2
nanoxml.XMLElement	public void removeAttribute(java.lang.String) 	name	B1	0/2
nanoxml.XMLElement	public void setAttribute(java.lang.String, java.lang.Object) 	name	B1	0/2
nanoxml.XMLElement	public void setDoubleAttribute(java.lang.String, double) 	name	B1	0/2
nanoxml.XMLElement	public void setIntAttribute(java.lang.String, int) 	name	B1	0/2
net.n3.nanoxml.CDATAReader	public sealed int read(char[], int, int) throws java.io.IOException	size	B3	0/2
net.n3.nanoxml.ContentReader	public sealed int read(char[], int, int) throws java.io.IOException	size	B1	0/2
net.n3.nanoxml.PIReader	public sealed int read(char[], int, int) throws java.io.IOException	size	B3	0/2
net.n3.nanoxml.StdXMLReader	public java.io.Reader openStream(java.lang.String, java.lang.String) throws java.net.MalformedURLException, java.io.FileNotFoundException, java.io.IOException	currentReader	B5	0/2
net.n3.nanoxml.XMLElement	public void setAttribute(java.lang.String, java.lang.String) 	attributes	B2	0/2
net.n3.nanoxml.XMLElement	public void setAttribute(java.lang.String, java.lang.String, java.lang.String) 	attributes	B2	0/2
net.n3.nanoxml.XMLUtil	static void processEntity(java.lang.String, net.n3.nanoxml.IXMLReader, net.n3.nanoxml.IXMLEntityResolver) throws java.io.IOException, net.n3.nanoxml.XMLParseException	reader	B3	0/2
org.jhotdraw.app.AbstractProject	public void setFile(java.io.File) 	prefs	B1	0/2
org.jhotdraw.app.DefaultSDIApplication	protected javax.swing.JMenuBar createMenuBar(org.jhotdraw.app.Project, List<javax.swing.Action>) 	cbmi	B10	0/2
org.jhotdraw.app.DefaultSDIApplication	protected javax.swing.JMenuBar createMenuBar(org.jhotdraw.app.Project, List<javax.swing.Action>) 	cbmi	B10	0/2
org.jhotdraw.app.OSXPaletteHandler	private void showPalettes() 	palette	B2	0/2
org.jhotdraw.draw.AbstractAttributedCompositeFigure	public sealed void basicSetAttribute(AttributeKey#RAW, java.lang.Object) 	attributes	B1	0/2
org.jhotdraw.draw.AbstractCompositeFigure.ChildHandler	public void figureChanged(org.jhotdraw.draw.FigureEvent) 	owner	B2	0/2
org.jhotdraw.draw.AbstractCompositeFigure	public boolean remove(org.jhotdraw.draw.Figure) 	figure	B3	0/2
org.jhotdraw.draw.AbstractCompositeFigure	public void basicAdd(int, org.jhotdraw.draw.Figure) 	figure	B1	0/2
org.jhotdraw.draw.AbstractDrawing	public void fireUndoableEditHappened(javax.swing.undo.UndoableEdit) 	event	B4	0/2
org.jhotdraw.draw.AbstractDrawing	public void fireUndoableEditHappened(javax.swing.undo.UndoableEdit) 	event	B4	0/2
org.jhotdraw.draw.AbstractFigure	protected void fireUndoableEditHappened(javax.swing.undo.UndoableEdit) 	event	B4	0/2
org.jhotdraw.draw.AbstractFigure	protected void fireUndoableEditHappened(javax.swing.undo.UndoableEdit) 	event	B4	0/2
org.jhotdraw.draw.AbstractTool	public void keyPressed(java.awt.event.KeyEvent) 	f	B10	0/2
org.jhotdraw.draw.AbstractTool	public void keyPressed(java.awt.event.KeyEvent) 	f	B14	0/2
org.jhotdraw.draw.AbstractTool	public void keyPressed(java.awt.event.KeyEvent) 	f	B18	0/2
org.jhotdraw.draw.AbstractTool	public void keyPressed(java.awt.event.KeyEvent) 	f	B22	0/2
org.jhotdraw.draw.AttributeChangeEdit	public sealed void redo() throws javax.swing.undo.CannotRedoException	owner	B1	0/2
org.jhotdraw.draw.AttributeChangeEdit	public sealed void undo() throws javax.swing.undo.CannotUndoException	owner	B1	0/2
org.jhotdraw.draw.BezierFigure	public sealed void basicSetAttribute(AttributeKey#RAW, java.lang.Object) 	path	B1	0/2
org.jhotdraw.draw.CompositeTransformEdit	public sealed void redo() throws javax.swing.undo.CannotRedoException	owner	B1	0/2
org.jhotdraw.draw.CompositeTransformEdit	public sealed void undo() throws javax.swing.undo.CannotUndoException	owner	B1	0/2
org.jhotdraw.draw.ConnectionHandle	public void trackStart(java.awt.Point, int) 	edit	B1	0/2
org.jhotdraw.draw.CreationTool	public sealed void mousePressed(java.awt.event.MouseEvent) 	anchor	B1	0/2
org.jhotdraw.draw.DefaultDrawing	public void basicAdd(int, org.jhotdraw.draw.Figure) 	figure	B1	0/2
org.jhotdraw.draw.DefaultDrawing	public void basicRemove(org.jhotdraw.draw.Figure) 	figure	B1	0/2
org.jhotdraw.draw.DefaultDrawingEditor	public void add(org.jhotdraw.draw.DrawingView) 	views	B1	0/2
org.jhotdraw.draw.DefaultDrawingEditor	public void setTool(org.jhotdraw.draw.Tool) 	t	B8	0/2
org.jhotdraw.draw.DefaultDrawingView	public void handleRequestRemove(org.jhotdraw.draw.HandleEvent) 	selectionHandles	B1	0/2
org.jhotdraw.draw.DefaultDrawingView	public void selectAll() 	selectedFigures	B1	0/2
org.jhotdraw.draw.DefaultDrawingView	public void setEmptyDrawingMessage(java.lang.String) 	emptyDrawingLabel	B3	0/2
org.jhotdraw.draw.DragTracker	public sealed void mouseReleased(java.awt.event.MouseEvent) 	f	B5	0/2
org.jhotdraw.draw.DragTracker	public void mouseDragged(java.awt.event.MouseEvent) 	f	B5	0/2
org.jhotdraw.draw.FloatingTextArea	public void setBounds(java.awt.geom.Rectangle2D.Double, java.lang.String) 	editScrollContainer	B1	0/2
org.jhotdraw.draw.FloatingTextField	public void setBounds(java.awt.Rectangle, java.lang.String) 	editWidget	B1	0/2
org.jhotdraw.draw.GeometryEdit	public sealed void redo() throws javax.swing.undo.CannotRedoException	owner	B1	0/2
org.jhotdraw.draw.GeometryEdit	public sealed void undo() throws javax.swing.undo.CannotUndoException	owner	B1	0/2
org.jhotdraw.draw.GraphicalCompositeFigure.PresentationFigureHandler	public void figureChanged(org.jhotdraw.draw.FigureEvent) 	owner	B2	0/2
org.jhotdraw.draw.LabeledLineConnectionFigure.ChildHandler	public void figureChanged(org.jhotdraw.draw.FigureEvent) 	owner	B2	0/2
org.jhotdraw.draw.LabeledLineConnectionFigure	public boolean remove(org.jhotdraw.draw.Figure) 	figure	B3	0/2
org.jhotdraw.draw.LabeledLineConnectionFigure	public void basicAdd(int, org.jhotdraw.draw.Figure) 	figure	B1	0/2
org.jhotdraw.draw.LocatorLayouter	public java.awt.geom.Rectangle2D.Double layout(org.jhotdraw.draw.CompositeFigure, java.awt.geom.Point2D.Double, java.awt.geom.Point2D.Double) 	child	B6	0/2
org.jhotdraw.draw.QuadTreeDrawing	public void basicAdd(int, org.jhotdraw.draw.Figure) 	figure	B1	0/2
org.jhotdraw.draw.QuadTreeDrawing	public void basicRemove(org.jhotdraw.draw.Figure) 	figure	B1	0/2
org.jhotdraw.draw.QuadTreeDrawing	public void figureChanged(org.jhotdraw.draw.FigureEvent) 	quadTree	B1	0/2
org.jhotdraw.draw.RestoreDataEdit	public sealed void redo() throws javax.swing.undo.CannotRedoException	figure	B1	0/2
org.jhotdraw.draw.RestoreDataEdit	public sealed void undo() throws javax.swing.undo.CannotUndoException	figure	B1	0/2
org.jhotdraw.draw.RotateHandle	public void trackStart(java.awt.Point, int) 	center	B1	0/2
org.jhotdraw.draw.RoundRectangleFigure	public sealed void read(org.jhotdraw.xml.DOMInput) throws java.io.IOException	roundrect	B1	0/2
org.jhotdraw.draw.RoundRectangleFigure	public sealed void write(org.jhotdraw.xml.DOMOutput) throws java.io.IOException	out	B1	0/2
org.jhotdraw.draw.SetBoundsEdit	public sealed boolean replaceEdit(javax.swing.undo.UndoableEdit) 	that	B3	0/2
org.jhotdraw.draw.TextAreaFigure	private float drawParagraph(java.awt.Graphics2D, java.text.AttributedCharacterIterator, float, float, float, float[], int) 	currentTab	B12	0/2
org.jhotdraw.draw.TextAreaFigure	protected sealed void drawText(java.awt.Graphics2D) 	paragraphs	B9	0/2
org.jhotdraw.draw.TransformEdit	public sealed boolean addEdit(javax.swing.undo.UndoableEdit) 	tx	B3	0/2
org.jhotdraw.draw.TransformEdit	public sealed boolean replaceEdit(javax.swing.undo.UndoableEdit) 	tx	B3	0/2
org.jhotdraw.draw.TransformEdit	public sealed void redo() throws javax.swing.undo.CannotRedoException	f	B3	0/2
org.jhotdraw.draw.TransformEdit	public sealed void undo() throws javax.swing.undo.CannotUndoException	f	B3	0/2
org.jhotdraw.draw.TriangleRotationHandler	public void trackStart(java.awt.Point, int) 	centerBox	B1	0/2
org.jhotdraw.draw.action.ApplyAttributesAction	public void applyAttributes() 	editor	B2	0/2
org.jhotdraw.draw.action.MoveAction	public void actionPerformed(java.awt.event.ActionEvent) 	f	B3	0/2
org.jhotdraw.draw.action.ToolBarButtonFactory	public static void addToolTo(javax.swing.JToolBar, org.jhotdraw.draw.DrawingEditor, org.jhotdraw.draw.Tool, java.lang.String, org.jhotdraw.util.ResourceBundleUtil) 	tool	B1	0/2
org.jhotdraw.draw.action.ZoomAction	public void actionPerformed(java.awt.event.ActionEvent) 	button	B1	0/2
org.jhotdraw.draw.action.ZoomEditorAction	public void actionPerformed(java.awt.event.ActionEvent) 	button	B1	0/2
org.jhotdraw.geom.Bezier	private static double computeMaxError(java.awt.geom.Point2D.Double[], int, int, java.awt.geom.Point2D.Double[], double[], int[]) 	v	B3	0/2
org.jhotdraw.geom.Bezier	private static double newtonRaphsonRootFind(java.awt.geom.Point2D.Double[], java.awt.geom.Point2D.Double, double) 	Q2	B4	0/2
org.jhotdraw.geom.QuadTree2DDouble	public void reorganize() 	i	B4	0/2
org.jhotdraw.gui.JSheet	protected void fireOptionSelected(javax.swing.JOptionPane) 	value	B11	0/2
org.jhotdraw.samples.draw.DrawLiveConnectApplet	private void initComponents() 	jToolBar1	B1	0/2
org.jhotdraw.samples.draw.DrawProject	public sealed void init() 	undo	B1	0/2
org.jhotdraw.samples.draw.DrawingPanel	private void initComponents() 	attributesToolbar	B1	0/2
org.jhotdraw.samples.draw.DrawingPanel	private void initComponents() 	creationToolbar	B1	0/2
org.jhotdraw.samples.draw.DrawingPanel	private void initComponents() 	jPanel1	B1	0/2
org.jhotdraw.samples.draw.DrawingPanel	public void setDrawing(org.jhotdraw.draw.Drawing) 	d	B1	0/2
org.jhotdraw.samples.net.NetPanel	private void initComponents() 	attributesToolbar	B1	0/2
org.jhotdraw.samples.net.NetPanel	private void initComponents() 	creationToolbar	B1	0/2
org.jhotdraw.samples.net.NetPanel	private void initComponents() 	jPanel1	B1	0/2
org.jhotdraw.samples.net.NetPanel	public void setDrawing(org.jhotdraw.draw.Drawing) 	d	B1	0/2
org.jhotdraw.samples.net.NetProject	public sealed void init() 	undo	B1	0/2
org.jhotdraw.samples.pert.PertPanel	private void initComponents() 	attributesToolbar	B1	0/2
org.jhotdraw.samples.pert.PertPanel	private void initComponents() 	creationToolbar	B1	0/2
org.jhotdraw.samples.pert.PertPanel	private void initComponents() 	jPanel1	B1	0/2
org.jhotdraw.samples.pert.PertPanel	public void setDrawing(org.jhotdraw.draw.Drawing) 	d	B1	0/2
org.jhotdraw.samples.pert.PertProject	public sealed void init() 	undo	B1	0/2
org.jhotdraw.samples.svg.SVGLiveConnectApplet	private void initComponents() 	jToolBar1	B1	0/2
org.jhotdraw.samples.svg.SVGPanel	private void initComponents() 	attributesToolbar	B1	0/2
org.jhotdraw.samples.svg.SVGPanel	private void initComponents() 	creationToolbar	B1	0/2
org.jhotdraw.samples.svg.SVGPanel	private void initComponents() 	jPanel1	B1	0/2
org.jhotdraw.samples.svg.SVGPanel	public void setDrawing(org.jhotdraw.draw.Drawing) 	d	B1	0/2
org.jhotdraw.samples.svg.SVGProject	public sealed void init() 	undo	B1	0/2
org.jhotdraw.samples.svg.figures.SVGPath	protected void readPoints(org.jhotdraw.xml.DOMInput) throws java.io.IOException	tt	B3	0/2
org.jhotdraw.samples.svg.figures.SVGPath	protected void readPoints(org.jhotdraw.xml.DOMInput) throws java.io.IOException	tt	B8	0/2
org.jhotdraw.util.prefs.PreferencesUtil	public static void installFramePrefsHandler(java.util.prefs.Preferences, java.lang.String, java.awt.Window) 	prefs	B3	0/2
org.jhotdraw.util.prefs.PreferencesUtil	public static void installInternalFramePrefsHandler(java.util.prefs.Preferences, java.lang.String, javax.swing.JInternalFrame, javax.swing.JDesktopPane) 	prefs	B3	0/2
org.jhotdraw.util.prefs.PreferencesUtil	public static void installPalettePrefsHandler(java.util.prefs.Preferences, java.lang.String, java.awt.Window, int) 	prefs	B3	0/2
org.jhotdraw.xml.JavaxDOMOutput	public java.lang.Object getPrototype() 	prototypes	B3	0/2
org.jhotdraw.xml.NanoXMLDOMOutput	public java.lang.Object getPrototype() 	prototypes	B3	0/2
org.jhotdraw.xml.NanoXMLLiteDOMOutput	public java.lang.Object getPrototype() 	prototypes	B3	0/2
org.jhotdraw.draw.DiamondFigure	public sealed java.awt.geom.Rectangle2D.Double getFigureDrawBounds() 	growx	B1	1/19
org.jhotdraw.draw.DiamondFigure	public sealed java.awt.geom.Rectangle2D.Double getFigureDrawBounds() 	growx	B3	0/13
org.jhotdraw.draw.DiamondFigure	public sealed java.awt.geom.Rectangle2D.Double getFigureDrawBounds() 	growy	B1	1/19
org.jhotdraw.draw.DiamondFigure	public sealed java.awt.geom.Rectangle2D.Double getFigureDrawBounds() 	growy	B3	0/13
org.jhotdraw.draw.BezierFigure	protected org.jhotdraw.geom.BezierPath getCappedPath() 	pp	B13	1/9
org.jhotdraw.draw.ElbowLiner	public void lineout(org.jhotdraw.draw.ConnectionFigure) 	path	B1	2/33
org.jhotdraw.draw.ElbowLiner	public void lineout(org.jhotdraw.draw.ConnectionFigure) 	path	B3	0/30
org.jhotdraw.draw.BezierFigure	protected org.jhotdraw.geom.BezierPath getCappedPath() 	pp	B6	1/9
nanoxml.XMLElement	protected void skipSpecialTag(int) throws java.io.IOException	tagLevel	B11	0/16
nanoxml.XMLElement	protected void skipSpecialTag(int) throws java.io.IOException	tagLevel	B13	1/6
nanoxml.XMLElement	protected void skipSpecialTag(int) throws java.io.IOException	tagLevel	B15	0/5
nanoxml.XMLElement	protected void skipSpecialTag(int) throws java.io.IOException	tagLevel	B16	0/4
org.jhotdraw.app.action.NewAction	public void actionPerformed(java.awt.event.ActionEvent) 	newP	B1	1/8
org.jhotdraw.app.action.NewAction	public void actionPerformed(java.awt.event.ActionEvent) 	newP	B2	0/5
org.jhotdraw.app.action.NewAction	public void actionPerformed(java.awt.event.ActionEvent) 	newP	B5	0/2
org.jhotdraw.samples.svg.figures.SVGPath	protected void readPoints(org.jhotdraw.xml.DOMInput) throws java.io.IOException	b	B7	1/6
org.jhotdraw.draw.TextAreaFigure	protected sealed void drawText(java.awt.Graphics2D) 	verticalPos	B3	1/17
org.jhotdraw.draw.TextAreaFigure	protected sealed void drawText(java.awt.Graphics2D) 	verticalPos	B4	1/15
org.jhotdraw.draw.TextAreaFigure	protected sealed void drawText(java.awt.Graphics2D) 	verticalPos	B6	1/13
org.jhotdraw.draw.TextAreaFigure	protected sealed void drawText(java.awt.Graphics2D) 	verticalPos	B7	0/12
org.jhotdraw.draw.TextAreaFigure	protected sealed void drawText(java.awt.Graphics2D) 	verticalPos	B8	0/11
org.jhotdraw.draw.TextAreaFigure	protected sealed void drawText(java.awt.Graphics2D) 	verticalPos	B9	2/8
org.jhotdraw.draw.TextAreaFigure	protected sealed void drawText(java.awt.Graphics2D) 	verticalPos	B11	0/6
org.jhotdraw.draw.TextAreaFigure	protected sealed void drawText(java.awt.Graphics2D) 	verticalPos	B13	0/2
org.jhotdraw.app.action.SaveAction	protected void fileSaved(org.jhotdraw.app.Project, java.io.File, java.lang.Object) 	project	B1	1/8
org.jhotdraw.app.action.SaveAction	protected void fileSaved(org.jhotdraw.app.Project, java.io.File, java.lang.Object) 	project	B2	0/7
org.jhotdraw.gui.JSheet	public sealed void show() 	timer	B2	1/8
org.jhotdraw.gui.JSheet	protected void uninstallSheet() 	owner	B2	1/5
org.jhotdraw.gui.JSheet	protected void uninstallSheet() 	owner	B3	0/3
org.jhotdraw.app.action.SaveAction	public void actionPerformed(java.awt.event.ActionEvent) 	project	B1	1/7
org.jhotdraw.app.action.SaveAction	public void actionPerformed(java.awt.event.ActionEvent) 	project	B2	0/5
org.jhotdraw.gui.JSheet	public sealed void hide() 	timer	B2	1/7
org.jhotdraw.draw.ChopRoundRectConnector	protected sealed java.awt.geom.Point2D.Double chop(org.jhotdraw.draw.Figure, java.awt.geom.Point2D.Double) 	grow	B1	1/13
org.jhotdraw.draw.BezierTool	public void mouseDragged(java.awt.event.MouseEvent) 	createdFigure	B1	1/4
org.jhotdraw.draw.BezierTool	public void mouseDragged(java.awt.event.MouseEvent) 	createdFigure	B4	0/3
org.jhotdraw.app.action.LoadRecentAction	protected void fileOpened(org.jhotdraw.app.Project, java.io.File, java.lang.Object) 	app	B1	1/4
org.jhotdraw.app.action.LoadRecentAction	protected void fileOpened(org.jhotdraw.app.Project, java.io.File, java.lang.Object) 	app	B4	0/2
org.jhotdraw.app.action.OpenAction	protected void fileOpened(org.jhotdraw.app.Project, java.io.File, java.lang.Object) 	app	B1	1/4
org.jhotdraw.app.action.OpenAction	protected void fileOpened(org.jhotdraw.app.Project, java.io.File, java.lang.Object) 	app	B4	0/2
org.jhotdraw.app.action.OpenRecentAction	protected void fileOpened(org.jhotdraw.app.Project, java.io.File, java.lang.Object) 	app	B1	1/4
org.jhotdraw.app.action.OpenRecentAction	protected void fileOpened(org.jhotdraw.app.Project, java.io.File, java.lang.Object) 	app	B4	0/2
org.jhotdraw.draw.DefaultDrawingView	protected void drawDrawing(java.awt.Graphics2D) 	tx	B4	1/4
org.jhotdraw.draw.FloatingTextArea	public void createOverlay(org.jhotdraw.draw.DrawingView, org.jhotdraw.draw.TextHolder) 	editWidget	B1	1/6
org.jhotdraw.draw.FloatingTextArea	public void createOverlay(org.jhotdraw.draw.DrawingView, org.jhotdraw.draw.TextHolder) 	editWidget	B2	0/5
org.jhotdraw.app.action.ExportAction	public void actionPerformed(java.awt.event.ActionEvent) 	project	B1	1/6
org.jhotdraw.app.action.ExportAction	public void actionPerformed(java.awt.event.ActionEvent) 	project	B2	0/4
org.jhotdraw.app.action.NewAction	public void actionPerformed(java.awt.event.ActionEvent) 	multiOpenId	B1	2/7
org.jhotdraw.app.action.NewAction	public void actionPerformed(java.awt.event.ActionEvent) 	multiOpenId	B2	0/4
org.jhotdraw.app.action.NewAction	public void actionPerformed(java.awt.event.ActionEvent) 	multiOpenId	B3	0/2
org.jhotdraw.app.DefaultSDIApplication	protected java.awt.Component wrapProjectComponent(org.jhotdraw.app.Project) 	tb	B3	1/5
org.jhotdraw.app.DefaultSDIApplication	protected java.awt.Component wrapProjectComponent(org.jhotdraw.app.Project) 	tb	B5	0/3
org.jhotdraw.draw.BidirectionalConnectionTool	public void mouseDragged(java.awt.event.MouseEvent) 	p	B1	1/5
org.jhotdraw.draw.BidirectionalConnectionTool	public void mouseDragged(java.awt.event.MouseEvent) 	p	B2	0/3
org.jhotdraw.xml.JavaxDOMOutput	public void save(java.io.Writer) throws java.io.IOException	out	B1	1/5
org.jhotdraw.xml.JavaxDOMOutput	public void save(java.io.Writer) throws java.io.IOException	out	B2	0/3
org.jhotdraw.app.DefaultMDIApplication	protected java.awt.Component wrapDesktopPane(java.awt.Component, LinkedList<javax.swing.Action>) 	tb	B3	1/5
org.jhotdraw.app.DefaultMDIApplication	protected java.awt.Component wrapDesktopPane(java.awt.Component, LinkedList<javax.swing.Action>) 	tb	B5	0/3
org.jhotdraw.draw.BezierFigure	protected void drawCaps(java.awt.Graphics2D) 	p2	B7	1/5
org.jhotdraw.draw.DelegationSelectionTool	protected void showPopupMenu(org.jhotdraw.draw.Figure, java.awt.Point, java.awt.Component) 	button	B19	2/6
org.jhotdraw.draw.DelegationSelectionTool	protected void showPopupMenu(org.jhotdraw.draw.Figure, java.awt.Point, java.awt.Component) 	button	B19	2/6
org.jhotdraw.draw.AbstractDrawing	public final void remove(org.jhotdraw.draw.Figure) 	figure	B1	1/4
org.jhotdraw.draw.AbstractDrawing	public final void remove(org.jhotdraw.draw.Figure) 	figure	B2	0/3
org.jhotdraw.app.action.LoadRecentAction	protected void fileOpened(org.jhotdraw.app.Project, java.io.File, java.lang.Object) 	w	B2	1/4
org.jhotdraw.app.action.OpenAction	protected void fileOpened(org.jhotdraw.app.Project, java.io.File, java.lang.Object) 	w	B2	1/4
org.jhotdraw.app.action.OpenRecentAction	protected void fileOpened(org.jhotdraw.app.Project, java.io.File, java.lang.Object) 	w	B2	1/4
org.jhotdraw.draw.AbstractFigure	protected void updateDecoratorBounds() 	ep	B2	1/4
org.jhotdraw.draw.AbstractFigure	protected void updateDecoratorBounds() 	sp	B2	1/4
org.jhotdraw.app.action.NewAction	public void actionPerformed(java.awt.event.ActionEvent) 	app	B1	1/8
org.jhotdraw.draw.AttributeKeys	public static java.awt.Stroke getStroke(org.jhotdraw.draw.Figure) 	dashes	B1	2/8
org.jhotdraw.draw.AttributeKeys	public static java.awt.Stroke getStroke(org.jhotdraw.draw.Figure) 	dashes	B2	0/3
org.jhotdraw.draw.ConnectionTool	public void mouseDragged(java.awt.event.MouseEvent) 	p	B1	2/8
org.jhotdraw.draw.ConnectionTool	public void mouseDragged(java.awt.event.MouseEvent) 	p	B2	0/3
net.n3.nanoxml.StdXMLBuilder	public void addAttribute(java.lang.String, java.lang.String, java.lang.String, java.lang.String, java.lang.String) throws java.lang.Exception	top	B1	3/7
net.n3.nanoxml.StdXMLBuilder	public void addAttribute(java.lang.String, java.lang.String, java.lang.String, java.lang.String, java.lang.String) throws java.lang.Exception	top	B3	0/4
net.n3.nanoxml.StdXMLBuilder	public void addAttribute(java.lang.String, java.lang.String, java.lang.String, java.lang.String, java.lang.String) throws java.lang.Exception	top	B5	0/3
org.jhotdraw.app.action.ExitAction	public void actionPerformed(java.awt.event.ActionEvent) 	documentToBeReviewed	B4	1/3
org.jhotdraw.app.action.ExitAction	public void actionPerformed(java.awt.event.ActionEvent) 	documentToBeReviewed	B5	0/2
org.jhotdraw.app.action.SaveBeforeAction	protected void fileSaved(org.jhotdraw.app.Project, java.io.File, java.lang.Object) 	p	B1	1/3
org.jhotdraw.app.action.SaveBeforeAction	protected void fileSaved(org.jhotdraw.app.Project, java.io.File, java.lang.Object) 	p	B2	0/2
org.jhotdraw.draw.AbstractDrawing	protected void fireAreaInvalidated(java.awt.geom.Rectangle2D.Double) 	event	B3	1/3
